SG_UF_ESCOLA,NO_MUNICIPIO_ESCOLA,NO_ESCOLA_EDUCACENSO,TP_DEPENDENCIA_ADM_ESCOLA,TP_LOCALIZACAO_ESCOLA,NU_MATRICULAS,NU_PARTICIPANTES_NEC_ESP,NU_PARTICIPANTES,NU_TAXA_PARTICIPACAO,NU_MEDIA_CN,NU_MEDIA_CH,NU_MEDIA_LP,NU_MEDIA_MT,NU_MEDIA_RED,INSE,PC_FORMACAO_DOCENTE,NU_TAXA_PERMANENCIA,NU_TAXA_APROVACAO,NU_TAXA_REPROVACAO,NU_TAXA_ABANDONO,PORTE_ESCOLA
PB,Cajazeiras,UFCG - ESCOLA TECNICA DE SAUDE DE CAJAZEIRAS DA UFCG,1,1,51,0.0,49,96.08,643.12,553.81,564.78,610.24,708.98,Grupo 3,64.9,69.39,93.8,5.5,0.7,De 31 a 60 alunos
PB,Carrapateira,EEEFM JOEL PEREIRA DA SILVA,2,1,41,0.0,32,78.05,528.03,448.16,466.41,427.01,488.13,Grupo 1,44.6,81.25,88.5,3.1,8.4,De 31 a 60 alunos
PB,Monte Horebe,EEEFM BONIFACIO SARAIVA DE MOURA,2,1,23,0.0,19,82.61,525.93,436.57,459.55,421.33,554.74,Grupo 1,49.1,94.74,78.5,19.4,2.1,De 1 a 30 alunos
PB,Santa Helena,EEEFM ELAINE SOARES BRASILEIRO,2,1,54,0.0,42,77.78,529.84,448.0,478.09,433.94,574.76,Grupo 1,60.9,88.1,92.7,5.6,1.7,De 31 a 60 alunos
PB,São José de Piranhas,EEEFM PREFº JOAQUIM LACERDA LEITE,2,1,60,0.0,35,58.33,538.63,441.81,464.77,452.06,493.71,Grupo 1,68.3,82.86,77.4,5.9,16.7,De 31 a 60 alunos
PB,São José de Piranhas,E EST DE CURSO NORMAL EM NIVEL MEDIO SAO JOSE,2,1,44,0.0,34,77.27,527.87,439.46,474.46,440.89,521.18,Grupo 1,52.5,47.06,80.6,13.2,6.2,De 31 a 60 alunos
PB,Triunfo,EEEFM BERNARDINO JOSE BATISTA,2,1,62,0.0,38,61.29,522.91,442.13,443.79,433.97,463.16,Grupo 2,47.0,78.95,66.0,18.7,15.3,De 61 a 90 alunos
PB,Uiraúna,EEEFM DR JOSE DUARTE FILHO,2,1,142,0.0,88,61.97,523.8,439.04,471.29,426.31,504.09,Grupo 1,63.6,82.95,87.9,1.3,10.8,Maior que 90 alunos
PB,Condado,EEEFM DR TRAJANO PIRES DA NOBREGA,2,1,61,0.0,42,68.85,534.79,439.64,480.73,420.54,568.57,Grupo 1,66.7,95.24,91.0,5.1,3.9,De 61 a 90 alunos
PB,Vista Serrana,EEEFM MANOEL MEDEIROS DE ARAUJO,2,1,25,0.0,22,88.0,555.15,446.88,489.2,441.31,541.82,Grupo 2,54.8,95.45,90.5,3.4,6.1,De 1 a 30 alunos
PB,Lastro,EEEF NESTORINA ABRANTES,2,1,15,0.0,12,80.0,560.55,443.59,478.23,440.58,576.67,Grupo 1,32.3,91.67,85.4,9.4,5.2,De 1 a 30 alunos
PB,Malta,EEEFM DR ANTONIO F MEDEIROS,2,1,45,0.0,27,60.0,541.56,462.3,482.81,477.27,523.7,Grupo 2,75.0,81.48,84.8,11.0,4.2,De 31 a 60 alunos
PB,Nazarezinho,EEEFM FRANCISCO AUGUSTO CAMPOS,2,1,37,0.0,24,64.86,528.87,444.42,466.17,453.29,520.0,Grupo 1,50.7,91.67,79.9,8.6,11.5,De 31 a 60 alunos
PB,Paulista,EEEFM FRANCISCO DE SA CAVALCANTE,2,1,88,1.0,65,73.86,544.8,457.11,476.44,466.86,544.92,Grupo 1,66.0,83.08,80.8,13.1,6.1,De 61 a 90 alunos
PB,Pombal,EEEM MONSENHOR VICENTE FREITAS,2,1,179,1.0,147,82.12,548.86,454.35,486.46,443.97,568.84,Grupo 1,68.5,85.03,88.0,6.6,5.4,Maior que 90 alunos
PB,Pombal,EEEFM ARRUDA CAMARA,2,1,133,0.0,97,72.93,549.38,456.72,486.71,447.85,565.36,Grupo 2,58.9,83.51,80.9,7.7,11.4,Maior que 90 alunos
PB,Cajazeirinhas,EEEFM MARIA SOLEDADE ASSIS FREITAS,2,1,31,0.0,25,80.65,548.73,443.09,474.51,458.82,531.2,Grupo 1,40.5,96.0,80.0,16.0,4.0,De 31 a 60 alunos
PB,São Bentinho,EEEFM DEPUTADO LEVI OLIMPIO FERREIRA,2,1,17,0.0,14,82.35,528.33,431.59,470.83,431.81,528.57,Grupo 2,60.9,85.71,82.4,16.5,1.1,De 1 a 30 alunos
PB,São Domingos,EEEM PROF CICERO SEVERO LOPES,2,1,19,0.0,14,73.68,538.68,433.0,459.71,433.79,547.14,Grupo 1,41.7,92.86,100.0,0.0,0.0,De 1 a 30 alunos
PB,Pombal,COLEGIO MENINO JESUS,4,1,31,0.0,30,96.77,624.9,548.84,559.08,571.89,722.0,Grupo 4,67.2,73.33,96.8,3.2,0.0,De 31 a 60 alunos
PB,Santa Cruz,EEEFM VALDEMIRO WANDERLEY DE OLIVEIRA,2,1,30,0.0,23,76.67,534.99,442.03,481.79,461.39,553.04,Grupo 2,61.5,91.3,78.9,14.5,6.6,De 1 a 30 alunos
PB,São José da Lagoa Tapada,EEEFM ANTONIO GREGORIO DE LACERDA,2,1,44,1.0,27,61.36,542.74,437.16,446.55,430.39,542.96,Grupo 1,65.5,88.89,89.5,2.3,8.2,De 31 a 60 alunos
PB,Sousa,COLEGIO MONTEIRO LOBATO LTDA,4,1,30,1.0,28,93.33,614.84,514.07,553.43,563.42,660.71,Grupo 3,65.2,100.0,97.0,3.0,0.0,De 1 a 30 alunos
PB,Sousa,IFPB - CAMPUS SOUSA,1,1,65,0.0,59,90.77,578.8,487.03,492.99,464.39,569.49,Grupo 2,69.3,79.66,82.8,8.1,9.1,De 61 a 90 alunos
PB,Aparecida,EEEFM DR JOSE GADELHA,2,1,59,0.0,40,67.8,523.85,440.32,457.89,421.91,519.0,Grupo 1,52.8,92.5,80.2,11.2,8.6,De 31 a 60 alunos
PB,Sousa,EEEFM CELSO MARIZ,2,1,32,0.0,18,56.25,519.51,434.61,439.49,413.46,481.11,Grupo 2,81.1,77.78,82.0,2.2,15.8,De 31 a 60 alunos
PB,Sousa,EEEFM ESTEVAM MARINHO,2,1,16,0.0,12,75.0,536.64,454.99,466.56,428.77,478.33,Grupo 2,44.1,58.33,78.8,13.5,7.7,De 1 a 30 alunos
PB,Sousa,EEEM MESTRE JULIO SARMENTO,2,1,255,0.0,227,89.02,548.88,467.09,488.3,464.98,545.29,Grupo 2,68.0,82.38,79.1,12.5,8.4,Maior que 90 alunos
PB,Sousa,ENE JOSE DE PAIVA GADELHA,2,1,119,2.0,87,73.11,519.34,436.88,456.11,435.99,524.37,Grupo 2,60.8,83.91,77.8,14.3,7.9,Maior que 90 alunos
PB,Sousa,COLEGIO NOSSA SRA AUXILIADORA,4,1,109,0.0,108,99.08,599.14,521.71,526.4,563.23,694.63,Grupo 3,40.1,54.63,98.1,1.9,0.0,Maior que 90 alunos
PB,São Francisco,EEEF DORGIVAL SILVEIRA,2,1,33,0.0,25,75.76,539.61,452.16,484.57,425.96,584.8,Grupo 1,31.9,72.0,96.2,1.9,1.9,De 31 a 60 alunos
PB,Vieirópolis,EEEFM MARIA MOREIRA PINTO,2,1,30,0.0,26,86.67,520.35,448.97,470.67,438.14,528.46,Grupo 1,30.0,80.77,79.7,10.9,9.4,De 1 a 30 alunos
PB,Mãe d'Água,EEEFM FRANCISCO ROMANO DA SILVEIRA,2,1,19,0.0,13,68.42,551.73,480.01,478.71,471.78,580.0,Grupo 2,26.3,100.0,78.6,8.3,13.1,De 1 a 30 alunos
PB,Passagem,EEEM CONEGO MACHADO,2,1,22,0.0,13,59.09,518.06,436.98,475.93,461.85,513.85,Grupo 1,35.1,92.31,85.5,6.8,7.7,De 1 a 30 alunos
PB,Areia de Baraúnas,EEEFM CLOVIS SATIRO,2,1,18,0.0,11,61.11,496.99,437.9,459.26,445.43,492.73,Grupo 1,48.0,81.82,89.2,0.0,10.8,De 1 a 30 alunos
PB,Patos,COLEGIO CRISTO REI,4,1,85,0.0,83,97.65,592.48,519.37,538.33,516.67,643.37,Grupo 4,62.4,69.88,94.2,5.8,0.0,De 61 a 90 alunos
PB,Patos,COMPLEXO EDUCACIONAL PATOENSE LTDA,4,1,23,0.0,18,78.26,572.16,469.9,510.76,468.57,596.67,Grupo 2,21.6,66.67,90.1,8.5,1.4,De 1 a 30 alunos
PB,Patos,COLEGIO E CURSO EVOLUCAO LTDA,4,1,49,0.0,45,91.84,565.17,494.49,509.75,501.89,626.22,Grupo 4,59.0,44.44,100.0,0.0,0.0,De 31 a 60 alunos
PB,Patos,EEEFM DR DIONISIO DA COSTA,2,1,69,1.0,37,53.62,539.11,443.53,482.59,419.57,501.62,Grupo 2,47.2,75.68,76.3,12.0,11.7,De 61 a 90 alunos
PB,Patos,EEEFM ANTONIA ARAUJO,2,1,54,0.0,31,57.41,495.98,437.27,460.68,420.81,545.16,Grupo 2,58.2,77.42,85.2,12.5,2.3,De 31 a 60 alunos
PB,Patos,EEEFM AUZANIR LACERDA,2,1,114,0.0,87,76.32,545.26,462.42,487.05,445.26,562.53,Grupo 2,78.9,83.91,78.2,13.6,8.2,Maior que 90 alunos
PB,Patos,EEEFM MONS MANUEL VIEIRA,2,1,488,1.0,371,76.02,540.46,449.89,485.36,434.86,540.0,Grupo 2,69.2,76.28,89.2,5.4,5.4,Maior que 90 alunos
PB,Patos,INST EDUC VERA CRUZ,4,1,11,1.0,10,90.91,557.4,467.57,483.46,455.31,526.0,Grupo 3,33.3,40.0,76.0,24.0,0.0,De 1 a 30 alunos
PB,Santa Teresinha,EEEFM PROFESSOR JOAO NOBERTO,2,1,49,2.0,31,63.27,523.09,435.57,467.54,421.62,506.45,Grupo 1,43.8,93.55,79.0,15.7,5.3,De 31 a 60 alunos
PB,São José de Espinharas,EEEFM JOSE AMERICO DE ALMEIDA,2,1,40,0.0,32,80.0,533.67,453.42,469.14,437.17,505.63,Grupo 2,32.4,93.75,86.1,10.7,3.2,De 31 a 60 alunos
PB,São José do Bonfim,EEEFM MARIA DE LOURDES MEIRA,2,1,30,0.0,18,60.0,500.16,426.29,466.84,407.74,490.0,Grupo 1,47.2,94.44,89.5,2.4,8.1,De 1 a 30 alunos
PB,Aguiar,EEEM AGENOR MENDES PEDROSA,2,1,54,1.0,41,75.93,506.2,436.62,438.59,410.68,479.51,Grupo 1,59.6,82.93,91.1,6.1,2.8,De 31 a 60 alunos
PB,Igaracy,EEEFM JOSELITA BRASILEIRO,2,1,82,0.0,62,75.61,514.45,431.85,442.21,421.86,481.94,Grupo 1,49.7,96.77,78.6,11.7,9.7,De 61 a 90 alunos
PB,Catingueira,EEEFM INACIO DA CATINGUEIRA,2,1,43,0.0,23,53.49,532.55,453.39,479.2,456.77,517.39,Grupo 2,22.4,73.91,76.7,4.4,18.9,De 31 a 60 alunos
PB,Coremas,EEEFM ADVOGADO NOBEL VITA,2,1,82,1.0,68,82.93,504.03,443.84,456.64,442.24,515.88,Grupo 1,55.6,91.18,90.0,5.1,4.9,De 61 a 90 alunos
PB,Nova Olinda,EEEFM JOAO LEITE NETO,2,1,53,0.0,34,64.15,524.98,434.09,460.84,433.88,511.76,Grupo 2,38.2,97.06,96.9,2.5,0.6,De 31 a 60 alunos
PB,Olho d'Água,EEEIFM ANTONIO AVELINO DE ALMEIDA,2,1,78,0.0,49,62.82,519.65,428.47,446.06,424.49,445.71,Grupo 2,31.6,93.88,84.4,4.2,11.4,De 61 a 90 alunos
PB,Piancó,EEEFM BEATRIZ LOUREIRO LOPES,2,1,69,2.0,36,52.17,504.51,438.64,467.78,421.36,467.78,Grupo 1,38.8,83.33,72.8,4.6,22.6,De 61 a 90 alunos
PB,Piancó,COLEGIO COMPACTO LTDA,4,1,18,0.0,18,100.0,570.61,471.22,524.75,459.35,636.67,Grupo 3,50.0,100.0,100.0,0.0,0.0,De 1 a 30 alunos
PB,Boa Ventura,EEEM EMILIA DINIZ ALVARENGA,2,1,49,0.0,46,93.88,530.47,449.25,458.76,430.27,504.35,Grupo 1,70.2,76.09,83.2,9.1,7.7,De 31 a 60 alunos
PB,Conceição,EEEFM MAESTRO JOSE SIQUEIRA,2,1,120,1.0,64,53.33,510.99,418.99,450.78,403.8,496.88,Grupo 1,58.6,85.94,70.4,6.5,23.1,Maior que 90 alunos
PB,Santa Inês,EEEFM ENEAS LEITE,2,1,26,0.0,14,53.85,522.71,425.14,439.76,425.15,462.86,Grupo 1,35.3,92.86,91.3,5.0,3.7,De 1 a 30 alunos
PB,Curral Velho,EEEFM CORONEL ZUZA LACERDA,2,1,17,0.0,17,100.0,550.51,436.59,487.04,443.35,517.65,Grupo 2,43.5,94.12,82.1,6.4,11.5,De 1 a 30 alunos
PB,Diamante,EEEFM PROFESSORA ADILINA DE SOUZA DINIZ,2,1,49,0.0,39,79.59,516.33,442.58,463.91,440.44,509.23,Grupo 1,59.3,84.62,75.6,7.6,16.8,De 31 a 60 alunos
PB,Ibiara,EEEFMI PADRE MANOEL OTAVIANO,2,1,52,0.0,39,75.0,521.81,444.83,442.74,413.52,493.33,Grupo 1,47.3,97.44,81.2,4.2,14.6,De 31 a 60 alunos
PB,Itaporanga,COL MONTEIRO LOBATO,4,1,12,0.0,11,91.67,606.91,545.1,537.43,571.73,643.64,Grupo 4,51.4,81.82,95.6,4.4,0.0,De 1 a 30 alunos
PB,Itaporanga,EEEM ADALGISA TEODULO DA FONSECA,2,1,91,0.0,59,64.84,540.75,459.51,482.66,455.37,538.31,Grupo 2,69.7,86.44,92.1,0.4,7.5,Maior que 90 alunos
PB,Pedra Branca,EEEFM JOAO DE S PRIMO,2,1,44,1.0,29,65.91,482.22,417.62,445.3,408.08,432.41,Grupo 1,61.5,82.76,79.2,7.1,13.7,De 31 a 60 alunos
PB,Santana de Mangueira,EEEFM PRESIDENTE KENNEDY,2,1,70,0.0,46,65.71,523.42,419.98,457.49,440.15,488.26,Grupo 1,35.9,89.13,94.2,1.0,4.8,De 61 a 90 alunos
PB,São José de Caiana,EEEFM OTAVIANO LOPES DA SILVA,2,1,45,0.0,24,53.33,531.63,458.59,476.49,438.07,519.17,Grupo 2,35.6,95.83,84.0,0.6,15.4,De 31 a 60 alunos
PB,Serra Grande,EEEFM PROF JOSEFA JUSTINO GOMES,2,1,44,0.0,27,61.36,525.81,449.6,475.26,412.43,545.19,Grupo 1,38.5,81.48,90.0,4.2,5.8,De 31 a 60 alunos
PB,Água Branca,EEEFM JOSE NOMINANDO,2,1,129,0.0,76,58.91,551.81,452.09,484.87,447.66,520.26,Grupo 1,55.4,82.89,85.9,6.7,7.4,Maior que 90 alunos
PB,Desterro,EEEFM GERTRUDES LEITE,2,1,86,0.0,56,65.12,516.5,431.14,464.71,442.89,503.57,Grupo 2,58.3,87.5,76.8,15.0,8.2,De 61 a 90 alunos
PB,Cacimbas,EEEFM PEDRO TERTO DA CUNHA,2,1,43,0.0,23,53.49,517.36,430.9,444.44,421.33,460.0,Grupo 2,32.6,86.96,74.9,19.2,5.9,De 31 a 60 alunos
PB,Juru,EEEM D ARLINDA PESSOA DA SILVA,2,2,95,0.0,60,63.16,518.8,441.02,456.5,445.05,466.67,Grupo 1,51.3,78.33,90.4,4.4,5.2,Maior que 90 alunos
PB,Princesa Isabel,EEEB NOSSA SENHORA DO BOM CONSELHO,2,1,145,0.0,82,56.55,539.94,438.49,473.27,454.62,494.39,Grupo 1,37.8,80.49,69.8,14.0,16.2,Maior que 90 alunos
PB,Tavares,EEEFM ADRIANO FEITOSA,2,1,67,0.0,39,58.21,553.74,463.35,477.82,432.91,544.62,Grupo 2,37.4,79.49,76.2,9.8,14.0,De 61 a 90 alunos
PB,Teixeira,EEEFM SEBASTIAO GUEDES DA SILVA,2,1,91,2.0,67,73.63,544.27,449.7,495.44,441.64,519.1,Grupo 1,50.0,89.55,70.4,10.5,19.1,Maior que 90 alunos
PB,Junco do Seridó,EMEIEFM SANTO ONOFRE,3,1,26,0.0,14,53.85,534.67,444.71,467.74,412.99,474.29,Grupo 2,59.0,7.14,85.0,6.3,8.7,De 1 a 30 alunos
PB,Salgadinho,EEEM FENELON NOBREGA,2,1,16,0.0,11,68.75,520.76,446.8,465.84,399.15,530.91,Grupo 1,17.8,90.91,94.4,4.2,1.4,De 1 a 30 alunos
PB,Santa Luzia,EEEFM PE JERONIMO LAUWEN,2,1,146,1.0,96,65.75,535.58,447.73,482.27,442.14,478.13,Grupo 1,56.8,90.63,84.4,3.4,12.2,Maior que 90 alunos
PB,São José do Sabugi,EEEFM OLAVO BILAC,2,1,59,1.0,36,61.02,517.9,434.28,457.01,441.71,510.56,Grupo 1,57.4,50.0,83.6,1.9,14.5,De 31 a 60 alunos
PB,São Mamede,EEEFM NAPOLEAO ABDON DA NOBREGA,2,1,64,2.0,56,87.5,551.64,455.39,489.95,462.28,556.07,Grupo 2,58.7,89.29,94.4,2.1,3.5,De 61 a 90 alunos
PB,Várzea,EEEM PROFº ODILON DE FIGUEIREDO,2,1,23,0.0,14,60.87,523.03,465.01,485.41,472.59,512.86,Grupo 2,46.2,92.86,72.8,8.8,18.4,De 1 a 30 alunos
PB,Cubati,EEEFM IOLANDA TEREZA CHAVES LIMA,2,1,56,0.0,33,58.93,535.39,445.58,475.32,426.6,503.03,Grupo 1,43.3,87.88,79.4,10.1,10.5,De 31 a 60 alunos
PB,Frei Martinho,EEEM PREFEITO AGUITONIO DANTAS,2,1,33,0.0,21,63.64,513.31,434.35,449.9,412.48,529.52,Grupo 1,44.8,90.48,91.3,2.9,5.8,De 31 a 60 alunos
PB,Juazeirinho,EEEFM MARECHAL ALMEIDA BARRETO,2,1,132,0.0,79,59.85,546.53,443.03,484.86,446.23,537.47,Grupo 2,66.0,81.01,82.2,6.8,11.0,Maior que 90 alunos
PB,Nova Palmeira,EEEFM ANTONIO COELHO DANTAS,2,1,27,0.0,25,92.59,562.03,473.31,474.64,475.69,570.4,Grupo 1,56.5,96.0,100.0,0.0,0.0,De 1 a 30 alunos
PB,Pedra Lavrada,EEEM GRACILIANO FONTINI LORDAO,2,1,35,0.0,26,74.29,532.24,432.22,477.02,429.16,520.77,Grupo 1,56.0,88.46,80.1,5.1,14.8,De 31 a 60 alunos
PB,Picuí,EEEFM PROFESSOR LORDAO,2,1,174,0.0,132,75.86,549.24,464.27,490.08,447.3,509.39,Grupo 1,57.1,94.7,87.6,6.2,6.2,Maior que 90 alunos
PB,Picuí,IDES COLEGIO E CURSO,4,1,17,0.0,16,94.12,579.15,493.58,503.59,497.96,575.0,Grupo 4,25.0,87.5,97.6,0.0,2.4,De 1 a 30 alunos
PB,São Vicente do Seridó,EEEFM CICERO DOS ANJOS,2,1,89,0.0,57,64.04,502.62,429.58,447.33,419.48,463.16,Grupo 2,60.6,78.95,76.0,15.3,8.7,De 61 a 90 alunos
PB,Camalaú,EEEFM PEDRO BEZERRA FILHO,2,2,59,0.0,40,67.8,533.56,437.99,477.71,433.46,531.5,Grupo 1,62.2,82.5,91.6,1.9,6.5,De 31 a 60 alunos
PB,Congo,EEEFM MANOEL ALVES CAMPOS,2,1,38,0.0,24,63.16,537.75,449.01,471.79,438.06,518.33,Grupo 2,51.9,91.67,80.5,7.7,11.8,De 31 a 60 alunos
PB,Livramento,EEEFM JOAO LELYS,2,1,62,0.0,43,69.35,539.19,449.04,480.57,427.41,500.93,Grupo 1,88.3,72.09,74.1,6.5,19.4,De 61 a 90 alunos
PB,Monteiro,COLEGIO NOSSA SENHORA DE LOURDES,4,1,22,1.0,20,90.91,590.2,498.05,535.62,483.12,581.0,Grupo 3,55.3,100.0,96.4,3.6,0.0,De 1 a 30 alunos
PB,Monteiro,EEEFM JOSE LEITE DE SOUSA,2,1,119,2.0,69,57.98,529.4,445.34,471.98,419.07,502.9,Grupo 1,46.4,79.71,81.7,4.9,13.4,Maior que 90 alunos
PB,Prata,EEEIEF FRANCISCO DE ASSIS GONZAGA,2,1,25,0.0,22,88.0,537.23,443.18,468.27,449.13,484.55,Grupo 2,28.3,86.36,81.6,0.0,18.4,De 1 a 30 alunos
PB,São João do Tigre,EEEFM MARIO OLIVEIRA CHAVES,2,1,25,0.0,13,52.0,532.59,435.42,476.48,440.62,552.31,Grupo 1,43.9,100.0,80.2,0.0,19.8,De 1 a 30 alunos
PB,São José dos Cordeiros,EEEFM BARTOLOMEU MARACAJA,2,1,15,0.0,15,100.0,537.91,445.99,470.33,441.85,501.33,Grupo 2,61.8,93.33,93.7,5.1,1.2,De 1 a 30 alunos
PB,Parari,EEEFM JAIRO AIRES CALUETE,2,1,19,1.0,16,84.21,527.98,403.23,467.7,396.63,541.25,Grupo 2,15.8,81.25,95.7,0.0,4.3,De 1 a 30 alunos
PB,São Sebastião do Umbuzeiro,EEEFM MALAQUIAS BATISTA FEITOSA,2,1,20,0.0,11,55.0,528.04,418.31,446.59,397.95,463.64,Grupo 2,32.4,63.64,86.0,5.8,8.2,De 1 a 30 alunos
PB,Zabelê,EEEFM PROF MARIA CELESTE DO NASCIMENTO,2,1,26,1.0,13,50.0,516.38,416.07,466.94,417.22,490.77,Grupo 2,47.4,100.0,92.3,3.8,3.9,De 1 a 30 alunos
PB,Serra Branca,EEEFM SENADOR JOSE GAUDENCIO,2,1,118,1.0,96,81.36,536.61,441.39,461.72,441.96,542.29,Grupo 2,89.5,63.54,86.3,5.2,8.5,Maior que 90 alunos
PB,Coxixola,EEEIFM MANOEL HONORATO SOBRINHO,2,1,18,0.0,11,61.11,503.99,414.15,473.52,401.54,478.18,Grupo 1,24.4,90.91,90.5,6.3,3.2,De 1 a 30 alunos
PB,Sumé,EEEFM PROF JOSE GONCALVES DE QUEIROZ,2,1,101,0.0,88,87.13,529.96,434.59,466.36,432.29,516.14,Grupo 2,57.8,81.82,78.3,9.8,11.9,Maior que 90 alunos
PB,Amparo,EEEF DE AMPARO,2,1,36,0.0,23,63.89,487.6,431.13,441.9,407.67,480.87,Grupo 1,37.2,65.22,90.4,4.8,4.8,De 31 a 60 alunos
PB,Assunção,EEEFM JOAO ROGERIO D TOLEDO,2,1,29,1.0,26,89.66,557.57,433.85,482.52,417.98,549.23,Grupo 1,51.4,92.31,79.1,7.0,13.9,De 1 a 30 alunos
PB,Taperoá,EEEFM MELQUIADES VILAR,2,1,88,0.0,47,53.41,537.61,447.23,477.67,430.33,516.6,Grupo 2,81.0,87.23,74.2,11.7,14.1,De 61 a 90 alunos
PB,Barra de São Miguel,EEE FUNDAMENTAL E MEDIO MELQUIADES TEJO,2,1,43,0.0,31,72.09,534.14,439.36,479.19,425.46,493.55,Grupo 1,66.7,70.97,83.5,8.2,8.3,De 31 a 60 alunos
PB,Boqueirão,EEEFM CONSELHEIRO JOSE BRAZ DO REGO,2,1,128,0.0,89,69.53,540.9,463.55,484.83,452.23,542.47,Grupo 2,64.5,76.4,75.4,9.4,15.2,Maior que 90 alunos
PB,Alcantil,EEEFM DE ALCANTIL,2,1,40,0.0,26,65.0,536.78,460.65,479.92,437.26,497.69,Grupo 1,74.3,0.0,90.8,5.0,4.2,De 31 a 60 alunos
PB,Riacho de Santo Antônio,EEEFM ANA FERREIRA DA COSTA,2,1,21,0.0,19,90.48,535.12,446.65,475.09,434.18,509.47,Grupo 2,79.4,68.42,88.6,5.7,5.7,De 1 a 30 alunos
PB,Barra de Santana,EEEFM ALM ANTONIO HERACLITO DO REGO,2,1,93,0.0,47,50.54,519.77,444.53,468.16,430.29,522.55,Grupo 2,59.5,68.09,89.4,2.7,7.9,Maior que 90 alunos
PB,Caturité,EEEFM FELIX ARAUJO,2,1,59,0.0,31,52.54,552.55,445.43,476.05,420.45,514.84,Grupo 2,61.0,29.03,85.3,1.0,13.7,De 31 a 60 alunos
PB,Cabaceiras,EEEFM ALCIDES BEZERRA,2,1,23,0.0,23,100.0,560.02,459.94,482.37,482.0,542.61,Grupo 1,78.2,86.96,84.3,12.4,3.3,De 1 a 30 alunos
PB,Gurjão,EEEFM JUAREZ MARACAJA,2,1,30,0.0,26,86.67,517.99,442.98,464.3,394.1,522.31,Grupo 1,66.7,100.0,71.4,7.1,21.5,De 1 a 30 alunos
PB,Santo André,EEEFM DEP ALVARO G QUEIROZ,2,1,23,0.0,17,73.91,550.69,458.01,496.57,419.74,534.12,Grupo 1,43.5,100.0,78.9,11.9,9.2,De 1 a 30 alunos
PB,São João do Cariri,EEEFM JORNALISTA JOSE LEAL RAMOS,2,1,54,0.0,45,83.33,532.46,445.94,470.35,425.84,544.44,Grupo 2,32.0,100.0,76.9,12.3,10.8,De 31 a 60 alunos
PB,Caraúbas,EEEFM CEL SERVELIANO DE FARIAS CASTRO,2,1,36,0.0,21,58.33,535.56,433.1,476.31,411.7,547.62,Grupo 1,46.2,95.24,93.4,0.0,6.6,De 31 a 60 alunos
PB,Arara,EEEFM MONS JOSE PAULINO,2,1,86,1.0,48,55.81,517.43,435.56,470.54,417.63,530.0,Grupo 1,58.1,79.17,54.0,24.0,22.0,De 61 a 90 alunos
PB,Barra de Santa Rosa,EEEFM JOSE LUIZ NETO,2,1,117,0.0,75,64.1,522.95,455.51,468.6,427.71,502.93,Grupo 1,59.4,94.67,81.2,7.1,11.7,Maior que 90 alunos
PB,Cuité,EEEFM ORLANDO VENANCIO DOS SANTOS,2,1,103,3.0,81,78.64,570.25,483.38,520.94,480.6,583.21,Grupo 2,75.8,77.78,63.8,20.8,15.4,Maior que 90 alunos
PB,Sossêgo,EEEFM JOSE VITORINO DE MEDEIROS,2,1,35,0.0,18,51.43,530.03,449.68,470.29,436.69,488.89,Grupo 1,18.5,61.11,79.1,5.0,15.9,De 31 a 60 alunos
PB,Nova Floresta,EEEFM JOSE ROLDERICK DE OLIVEIRA,2,1,90,1.0,55,61.11,524.01,438.87,466.26,438.29,485.45,Grupo 1,67.9,87.27,77.3,9.2,13.5,De 61 a 90 alunos
PB,Olivedos,COL MUL MONSENHOR STANISLAU,3,1,40,1.0,27,67.5,562.57,443.96,490.66,471.57,527.41,Grupo 2,47.7,92.59,83.7,11.4,4.9,De 31 a 60 alunos
PB,Pocinhos,EEEFM ANTONIO GALDINO FILHO,2,1,155,1.0,107,69.03,551.6,460.03,491.23,442.76,545.42,Grupo 1,74.5,96.26,75.7,11.0,13.3,Maior que 90 alunos
PB,Remígio,EEEFM JOSE B SOBRINHO,2,1,112,0.0,82,73.21,542.06,456.44,487.2,435.48,547.07,Grupo 2,62.5,84.15,58.0,28.6,13.4,Maior que 90 alunos
PB,Soledade,EEEFM DR TRAJANO NOBREGA,2,1,97,1.0,65,67.01,549.34,460.6,493.02,454.79,563.38,Grupo 2,92.0,60.0,82.0,7.9,10.1,Maior que 90 alunos
PB,Araruna,EEEFM BENJAMIN MARANHAO,2,1,151,0.0,86,56.95,529.69,449.57,479.92,437.52,532.79,Grupo 1,55.5,79.07,84.4,5.5,10.1,Maior que 90 alunos
PB,Riachão,EEEFM PEDRO RIBEIRO DE LIMA,2,1,37,0.0,20,54.05,551.97,437.46,505.24,416.23,613.0,Grupo 1,33.8,85.0,80.6,3.9,15.5,De 31 a 60 alunos
PB,Cacimba de Dentro,EEEFM SENADOR HUMBERTO LUCENA,2,1,150,2.0,84,56.0,530.17,443.1,476.43,431.77,507.86,Grupo 1,55.7,80.95,84.8,12.0,3.2,Maior que 90 alunos
PB,Solânea,EEEFM DR ALFREDO PESSOA DE LIMA,2,1,81,0.0,58,71.6,538.88,454.21,468.95,426.1,523.98,Grupo 2,58.1,70.69,78.1,4.5,17.4,De 61 a 90 alunos
